N,P,K,temperature,humidity,ph,rainfall,crop
89.7637,64.8549,91.5776,28.7327,69.9319,5.9293,88.721,tomato
93.8463,37.9171,63.5984,18.7025,61.0165,5.2619,73.555,cherry
70.6486,46.144,48.2344,16.7358,55.784,6.4706,64.4299,peach
87.4242,45.1304,90.9145,14.9374,72.6452,6.13,69.7268,strawberry
69.4038,45.6457,59.9722,15.6778,57.2331,6.8146,96.5651,cherry
140.0,54.0117,98.4902,22.494,62.1642,5.8427,76.8942,potato
76.0553,73.3736,86.485,24.1072,60.4693,7.5059,79.6425,peach
106.6876,44.4392,70.7715,23.1931,59.3985,5.6603,99.6223,peach
56.2495,47.8252,79.3352,18.3946,78.6256,5.267,82.9819,strawberry
26.8288,41.7005,44.9547,22.1396,40.0987,6.1607,66.8281,grapes
56.5687,37.3504,53.9596,24.2026,69.0184,6.2483,79.726,maize
73.4586,46.9713,32.0657,20.2765,64.5481,6.0937,79.681,maize
122.54,69.8769,32.0812,25.1296,79.2043,6.1392,113.2761,bell_pepper
60.8913,39.5768,110.9908,18.3752,78.9462,5.4315,61.2402,strawberry
32.7404,45.2686,79.6578,20.2494,49.1692,6.0225,86.1357,peach
58.3631,38.3805,65.2968,18.9338,61.3808,5.3809,78.366,strawberry
42.452,44.8236,84.5995,15.1183,57.5421,7.3365,71.7574,cherry
71.4971,41.5418,83.4432,17.6555,80.3703,6.4344,74.7127,strawberry
104.5187,42.565,71.4533,13.5131,74.3402,6.4375,92.5034,cherry
65.2111,44.174,83.1673,24.223,68.5454,6.7676,58.0907,tomato
87.4963,76.1322,132.6319,19.2434,72.5349,6.6984,148.3401,tomato
66.4159,50.9742,64.9711,23.137,70.0299,7.1545,96.5496,cherry
26.349,49.9741,66.8978,21.2777,68.8136,6.2483,74.5208,grapes
7.6849,144.8279,144.7198,14.0939,73.06,4.8875,80.082,apple
31.6422,72.6598,59.2458,22.7479,49.7353,6.2209,40.9024,grapes
69.1864,40.6539,78.3338,17.7653,80.3489,6.3693,128.2417,cherry
67.0276,25.3065,55.1885,21.0807,76.8488,6.5203,90.708,cherry
82.9598,55.3417,64.6273,30.9962,63.048,5.5133,77.8224,tomato
112.4419,42.2136,145.836,25.615,78.4839,5.9198,130.3974,tomato
38.6877,136.4839,148.8422,18.2315,68.0748,5.9649,89.6862,apple
68.6675,40.0038,95.8385,20.0672,68.8411,5.9005,82.2457,strawberry
115.6987,72.951,96.4864,25.6354,64.4371,6.2406,91.7275,tomato
55.559,29.1655,43.7167,14.0494,56.6863,6.2688,58.7729,cherry
66.9032,59.4437,31.4996,22.0418,60.2184,6.3492,118.4874,maize
112.4056,73.3413,74.6989,19.1709,52.6017,6.5252,113.8283,tomato
69.7756,50.6866,39.5793,17.2743,58.4052,6.6426,110.6587,peach
92.7277,21.2276,39.7003,18.8147,78.4904,6.2426,80.9995,cherry
31.1797,49.1376,42.5732,19.4178,60.543,6.3889,84.9906,grapes
98.8545,44.5841,70.4217,27.0492,83.3079,6.8911,41.5944,peach
140.0,48.1115,136.3829,20.8181,70.8298,6.3576,136.5991,bell_pepper
122.6516,68.524,34.278,26.3942,65.442,6.3815,147.1162,bell_pepper
62.7042,41.5689,91.6013,15.1721,63.3125,5.412,49.3424,strawberry
125.4689,63.8238,88.3502,22.3991,78.6561,6.0448,120.0753,potato
3.533,47.5845,40.7565,27.8147,46.3058,6.6363,67.8878,grapes
87.8353,53.274,75.2479,20.1051,51.7763,6.5369,80.8855,peach
89.7189,45.0581,58.3992,18.8173,68.8141,6.4612,60.146,peach
76.7291,42.4882,52.7998,23.1494,74.781,6.5681,90.8845,maize
59.315,44.4438,64.6058,20.9793,51.138,6.2843,26.1478,cherry
108.2863,39.6886,52.9498,19.9335,74.3879,6.2262,66.3848,maize
21.1702,60.5064,55.7453,25.611,57.0164,6.5847,38.816,grapes
26.0735,46.1449,43.8498,24.2573,51.9182,6.2101,72.6639,grapes
24.2389,65.1411,70.9858,21.8371,51.0488,7.444,48.4833,grapes
64.0121,61.9958,84.7686,20.9987,67.3459,6.3488,94.6535,peach
70.9685,49.1012,84.4751,13.7277,68.283,5.0172,100.9808,strawberry
18.4975,126.4526,158.8613,12.0485,79.7656,6.3914,95.3597,apple
48.9458,32.1787,80.0292,20.8287,67.8985,5.0854,114.2381,strawberry
65.5718,63.8694,54.5161,16.2397,78.5525,5.9989,122.2701,strawberry
8.9386,114.9752,154.0695,15.8415,55.9666,5.7656,109.2121,apple
112.8204,56.5298,67.1391,24.5898,55.9662,6.3037,74.2556,peach
58.0103,42.8469,46.333,21.8966,70.4677,5.5604,78.2427,strawberry
47.0036,131.9483,151.7877,16.3389,85.6538,5.5971,120.3859,apple
140.0,42.5136,85.1585,28.2304,74.4979,6.0874,115.1155,bell_pepper
89.9812,40.815,74.0924,22.1306,62.0369,6.351,95.0672,bell_pepper
121.4145,64.3977,110.0378,22.3357,79.9023,6.1141,137.0364,tomato
38.2789,120.24,158.0098,22.7045,68.2233,6.583,123.6498,apple
68.8293,54.871,112.83,14.9998,49.1701,6.0429,89.3244,potato
26.3866,46.1006,42.7407,24.6427,73.3425,6.0375,52.358,grapes
116.5729,51.0494,93.0382,24.1499,60.1782,6.8351,47.5475,bell_pepper
85.5303,53.0835,59.2458,17.7717,60.7201,5.8817,69.1689,peach
79.3622,15.6303,84.1598,23.605,61.5211,5.4595,54.9126,cherry
88.1845,47.6019,82.0088,18.4481,52.2423,5.5092,65.6567,cherry
71.2349,64.3512,80.9783,14.3516,84.0307,5.2855,90.6246,strawberry
88.9259,44.9491,33.3021,19.4412,66.7746,7.1039,111.3579,maize
90.0873,27.8583,96.6292,23.3496,64.5263,6.1163,143.2,bell_pepper
86.4941,37.8615,88.8516,18.8508,60.3986,5.7608,76.0665,peach
67.7263,52.705,98.7545,26.0702,63.6736,6.5798,86.2211,tomato
81.6289,57.2342,88.2352,25.9106,62.6404,6.1966,69.2958,peach
92.3286,54.0006,70.1499,23.9695,57.9278,6.8329,79.472,peach
4.0144,56.2254,63.8785,23.2727,52.7066,6.1516,15.1777,grapes
78.7948,44.3017,82.7378,20.9352,72.3433,5.9312,101.2974,peach
87.9627,49.1484,70.5207,21.9081,49.0916,6.5236,127.0798,cherry
12.5295,32.6351,55.8985,21.6698,55.2552,6.1223,43.7052,grapes
95.2038,36.6275,96.9858,17.8882,73.7416,5.9698,97.5119,potato
57.3937,42.5054,30.2716,18.6904,57.8653,6.0135,125.2035,maize
12.2765,119.8086,156.5915,18.8293,55.6215,6.2825,133.4524,apple
64.1655,39.4748,137.8263,12.8886,57.8323,5.3817,106.8597,potato
104.9155,23.7718,68.5689,25.9799,59.2539,6.755,57.6897,peach
60.6979,69.9514,109.2411,21.5225,56.6929,6.21,98.7094,tomato
16.4949,42.8252,51.5376,24.1844,60.3995,6.2796,141.5053,grapes
75.5991,41.2092,52.1446,17.2395,65.4734,6.5223,102.3014,cherry
38.2839,40.2689,43.0687,24.2656,37.3133,6.2556,102.8292,grapes
87.3623,44.3368,70.2625,21.7816,71.2302,6.1818,115.126,potato
82.6534,30.2942,90.0676,14.8174,71.7397,5.7806,122.7357,strawberry
31.5654,29.1143,67.7251,21.0591,50.7076,6.3875,72.7317,grapes
98.0053,47.8755,109.0039,20.5497,61.578,5.6773,130.3328,potato
66.2263,66.4418,68.6133,19.9355,62.5401,5.7162,73.112,peach
48.687,58.7821,75.8189,23.3257,67.5684,6.146,42.3478,cherry
86.8392,38.8858,98.5738,21.6464,60.2512,5.8408,45.7192,strawberry
102.4519,69.4173,100.0404,18.3285,80.4747,6.0816,95.4494,potato
6.3119,56.7206,47.3936,19.0027,65.8606,6.8148,52.0374,grapes
136.8871,54.5229,108.5764,22.3349,87.2988,5.8565,117.6333,potato
4.3056,60.7999,50.6843,27.0223,55.983,5.7326,71.9272,grapes
61.0071,38.3666,61.2444,24.1058,71.1674,6.3673,95.3572,peach
17.0493,30.9112,52.6162,22.3894,48.6966,6.6745,73.2539,grapes
57.3297,49.3771,89.7947,18.4376,65.8295,5.8523,77.9566,strawberry
121.0259,65.3863,49.1196,17.8997,83.7474,6.1805,146.843,bell_pepper
89.5643,45.067,30.7909,25.9059,65.3317,6.7877,131.5457,maize
89.1101,13.8437,69.1187,19.7836,70.3562,6.6085,64.9808,cherry
128.5107,60.739,53.4758,21.0703,61.6706,5.9656,107.8407,bell_pepper
121.0457,57.8163,85.7142,23.5713,57.9929,6.3835,80.1382,tomato
23.0383,43.6314,95.6548,14.8778,77.4615,5.8352,114.7337,strawberry
50.8541,107.8779,145.8594,16.5595,75.9207,6.5539,116.5673,apple
51.0515,9.6643,70.5157,17.107,67.6789,6.719,104.4951,cherry
100.5469,48.5035,81.6378,25.4725,70.5589,5.6362,85.4526,bell_pepper
62.238,43.498,126.2718,18.1395,67.5169,5.9284,49.7563,strawberry
108.3876,69.2813,55.7311,28.7399,59.0162,5.9932,97.6069,bell_pepper
37.3452,116.0381,152.0078,20.4138,51.7022,6.774,151.9909,apple
78.4451,40.4113,92.3695,25.3427,64.1202,6.4719,68.0193,peach
71.9496,27.0493,83.1561,15.2943,65.8959,6.0822,88.1872,strawberry
17.9148,133.9721,148.3122,18.1965,70.5291,6.1406,85.6513,apple
86.9158,50.1295,46.716,27.0662,58.8253,6.1109,155.9466,maize
91.1507,64.8103,37.7782,25.3074,39.5179,6.3488,94.991,maize
87.2896,57.2413,42.7404,27.7862,65.1542,6.355,141.5985,maize
101.8156,70.3138,92.07,23.9326,60.4838,6.1211,125.6658,tomato
69.1607,69.8761,38.789,30.308,77.3901,5.724,82.3743,maize
25.8916,40.0417,66.2481,23.9277,64.543,6.165,109.9539,grapes
78.9091,39.3781,123.802,24.6988,83.1638,6.5778,102.6365,peach
104.6223,56.2455,87.1468,22.0777,53.7234,5.8561,86.9536,tomato
97.5638,60.6556,74.4279,25.3199,56.0991,5.4774,102.3333,peach
22.0046,136.9234,127.0181,15.2057,67.4865,6.1866,160.1438,apple
87.7515,78.6212,61.4798,24.8431,67.9075,5.6685,104.3128,tomato
99.6059,62.2026,62.2285,16.691,54.7045,6.9116,90.7038,cherry
88.1335,56.9124,70.616,21.6821,54.0957,6.4138,113.8996,tomato
31.2337,113.2502,141.8666,17.769,80.9213,6.0506,95.2916,apple
23.9063,49.4157,72.4391,23.1301,79.153,6.4118,114.6426,cherry
85.4954,52.904,107.0433,14.0401,75.1069,5.3609,134.0855,potato
94.6213,27.7432,109.3824,16.9111,86.7713,5.8764,97.5519,strawberry
101.7305,45.405,105.3638,15.1543,73.0129,6.4279,63.8902,strawberry
81.8931,57.3409,65.5594,13.4366,70.7156,6.0279,96.3577,potato
64.5408,43.5063,64.9759,16.4563,77.201,6.6385,74.9099,cherry
65.8931,38.1047,112.9825,21.8906,70.7342,5.8221,79.8039,strawberry
13.2929,122.5592,159.2805,15.8456,50.577,6.212,166.8585,apple
119.5532,26.0967,69.762,16.8986,75.7326,6.6034,96.0585,cherry
62.6594,45.892,51.2073,24.5088,55.8064,6.7818,80.9137,peach
67.7907,31.8218,58.6883,21.309,48.5985,6.3662,90.4645,peach
17.4296,132.2524,154.2085,17.4622,75.9436,5.1639,76.1595,apple
94.2682,41.8918,85.2703,29.8652,69.8025,6.2335,106.2253,bell_pepper
116.1597,38.2226,89.3665,19.0892,43.9806,6.5435,58.7989,peach
75.552,44.2459,82.5975,24.2437,79.483,6.493,68.8579,bell_pepper
3.8775,35.8868,78.2244,27.56,56.9979,5.6849,95.4891,grapes
131.737,47.8144,70.2728,28.219,64.2456,5.8608,92.0854,bell_pepper
76.1849,25.5093,89.8541,12.5777,62.4995,5.6134,46.8478,cherry
51.5033,58.2574,47.2321,16.9149,66.9534,6.1542,87.4416,strawberry
96.574,41.4697,97.8703,21.8396,78.0494,5.748,66.543,potato
73.4848,52.6543,90.0903,23.3433,70.3172,5.6128,101.2833,potato
85.7674,39.2823,30.6585,22.4539,68.8618,6.4491,31.9661,maize
8.372,134.1665,150.1893,19.9564,69.6929,5.5793,49.6914,apple
91.0809,70.3859,69.844,25.114,85.6526,6.9285,55.0093,bell_pepper
64.4428,18.8563,54.055,19.8075,65.6304,7.492,81.4673,cherry
8.712,128.2068,159.045,12.7866,42.141,5.9314,87.8648,apple
97.2139,45.6057,37.462,26.0448,59.9163,6.1218,64.5235,peach
93.8714,82.9181,62.7601,16.0296,86.7353,5.6142,89.887,potato
63.8884,70.1626,150.4369,16.1003,55.8216,5.8283,106.9315,potato
81.7436,41.3465,79.3164,17.0749,61.6815,5.5835,91.3971,cherry
115.1569,56.561,99.2699,30.1607,82.9915,5.9789,115.1768,tomato
87.2456,38.18,194.8792,11.795,69.4907,6.4832,116.3391,potato
65.5834,43.4429,61.7505,29.3601,47.4844,6.3385,35.6196,grapes
91.1422,62.4403,71.7462,20.3008,63.9734,6.1944,80.7453,cherry
61.9249,24.0022,73.5678,13.6194,75.0435,5.3651,82.83,strawberry
6.5984,31.5766,53.559,25.6858,50.6145,6.8293,134.6526,grapes
76.1379,47.7378,63.692,21.5987,67.8936,7.6001,104.1359,peach
115.8478,40.909,122.3656,16.517,81.2217,5.7907,132.0101,potato
97.6509,54.6525,45.3567,22.9899,57.8564,6.5924,119.097,maize
83.7444,47.8801,86.04,24.6399,52.482,6.5287,80.307,peach
22.5632,114.0655,133.6029,14.4519,53.2238,6.2719,127.6893,apple
57.4179,33.7521,59.9131,21.0683,49.6131,6.3044,55.4439,grapes
105.8652,27.6348,78.7568,22.1086,60.2463,6.2956,51.4715,peach
88.5229,43.991,82.1395,28.6478,66.7587,6.4543,84.3028,peach
32.0487,47.5994,68.9808,16.4873,67.5921,5.6359,110.7005,strawberry
78.2522,30.075,110.2458,26.1782,71.6919,5.6114,131.1873,strawberry
45.7017,47.5661,95.8772,19.4093,78.16,6.0046,69.1246,strawberry
122.5009,73.1864,68.8599,29.105,62.4981,6.355,66.0548,tomato
32.3845,145.0,150.8161,18.2284,74.658,5.7456,82.5318,apple
139.815,53.787,48.3183,26.1675,55.6888,6.1984,87.7266,maize
86.3138,123.6676,167.4659,10.0064,67.1202,6.3095,115.2282,apple
65.7533,41.4099,60.6763,16.2034,77.5657,5.9349,113.0435,strawberry
74.8442,56.676,36.2643,23.957,77.5303,6.0109,122.8471,bell_pepper
115.5319,45.4685,40.4923,26.445,53.699,6.3096,89.6739,maize
98.584,47.1123,66.3525,16.9499,63.4718,6.392,104.8599,cherry
59.5398,68.0503,55.0336,18.0041,84.4703,5.4567,115.8412,strawberry
75.0268,34.2497,72.6009,28.2372,67.4392,6.2539,92.1725,bell_pepper
22.0996,51.2397,49.8812,20.9804,64.459,5.7835,73.6587,grapes
56.7871,45.8373,56.1039,23.3533,76.1998,6.5285,122.4997,maize
103.752,49.07,75.7744,19.2361,56.6666,6.4468,98.0612,peach
24.3582,139.1135,161.3967,19.9334,51.4677,5.648,103.0786,apple
98.2378,31.8273,124.9975,25.3361,76.2888,5.1783,193.078,potato
82.9404,32.4859,61.245,20.605,70.1819,6.508,28.8962,peach
84.2339,67.9536,37.7103,22.5122,78.7189,6.2003,129.9516,maize
140.0,85.0533,63.2718,27.2178,64.5248,6.8855,100.6635,tomato
139.4723,74.3531,87.7907,23.8332,69.4981,6.2924,87.682,bell_pepper
121.5659,58.8211,81.8567,30.5664,80.7939,6.325,83.8798,bell_pepper
108.7021,55.2294,65.6676,26.9742,63.3284,5.3864,145.1895,tomato
103.0496,50.6151,114.1035,13.9974,78.4913,5.2965,104.3434,potato
60.6315,42.9488,64.8049,23.5758,60.6464,6.8896,13.6242,grapes
26.9754,111.0495,140.5699,15.892,64.6356,5.8291,73.3686,apple
18.1724,123.3216,143.1488,14.579,71.8215,6.7716,147.6722,apple
34.0181,29.7661,84.3183,16.6336,59.4614,6.3089,96.1273,peach
33.6795,128.2969,142.5104,17.4807,68.1324,6.4811,120.9147,apple
78.3484,35.1421,94.98,26.3737,50.7115,7.0992,72.5199,tomato
23.8564,121.9256,131.9757,15.1426,63.4064,5.5213,117.8471,apple
44.0976,127.7509,137.4009,16.9582,82.5599,5.7645,140.1688,apple
105.5643,51.9357,58.3889,28.4342,96.8614,5.5961,67.5052,bell_pepper
109.6485,26.2674,39.3956,17.4431,80.1854,6.1346,47.9163,tomato
83.6428,46.7114,49.6017,18.1887,74.6666,6.7382,149.6131,maize
96.7502,58.615,83.319,22.3599,72.2252,5.7661,105.5534,bell_pepper
78.4323,48.69,38.713,24.8357,88.2464,6.3297,88.5902,maize
10.8,51.4098,56.3259,27.6419,61.9096,5.9726,86.1709,grapes
58.7601,41.6915,51.2098,22.6374,69.0177,6.0987,126.6133,strawberry
85.2978,50.7742,124.3996,21.6757,69.3288,6.7101,125.6954,tomato
91.9303,24.8118,85.7081,13.1478,73.9211,5.0655,116.0116,strawberry
54.6243,44.5047,37.8663,13.0481,69.6764,5.6384,127.5337,cherry
75.0112,40.0838,80.9546,16.239,78.3278,5.739,117.5427,strawberry
83.021,35.4449,63.0397,20.6776,93.2354,6.2907,87.1979,strawberry
68.1366,35.9632,66.2614,22.4231,51.2664,5.9675,92.2973,peach
90.1473,42.9614,83.6248,16.0873,75.3941,6.0769,69.0328,strawberry
73.8143,17.258,79.8978,12.6926,85.1811,6.3437,103.0743,cherry
6.2894,111.0372,156.5202,21.4732,59.4689,6.4104,113.7647,apple
140.0,39.0492,81.7805,31.4622,73.605,6.5753,50.8924,bell_pepper
71.2831,65.1174,68.4875,21.6038,50.4014,5.8436,55.2449,peach
135.3142,61.9269,105.1847,24.8229,66.7472,6.2888,94.7018,bell_pepper
63.6179,39.6626,15.5386,22.5545,60.9953,6.1423,144.2916,maize
86.0038,26.606,61.8784,15.4474,79.975,5.9315,82.3271,potato
79.8272,62.0409,48.2416,20.5758,66.0511,7.062,98.7026,maize
103.1139,47.1954,73.5254,27.6033,67.1802,5.6686,128.0467,bell_pepper
116.1333,46.8148,92.8936,28.1876,58.928,6.5793,137.3905,tomato
136.9716,35.8413,99.5512,23.3956,66.5002,6.0038,140.2379,tomato
39.1163,51.8422,90.3709,17.0688,54.6933,6.0012,114.7284,cherry
63.827,56.2837,88.4001,18.4962,69.0982,6.1145,59.4734,cherry
67.6616,27.8591,56.9698,27.9273,70.0701,6.0397,169.8768,maize
89.5205,59.4325,60.5595,15.9488,70.0647,6.5036,139.0046,potato
72.5347,65.3436,113.5255,27.6804,56.3923,6.7815,64.8062,bell_pepper
58.7959,38.5745,99.161,21.0215,50.9702,5.6503,77.0899,cherry
60.4778,54.9778,85.6402,13.6578,72.8593,5.2652,89.8594,cherry
115.9093,37.4669,145.5174,14.8575,77.2406,5.5033,78.5925,potato
118.7995,29.7688,70.8231,17.7872,56.8348,6.7207,56.2088,peach
92.8977,68.8887,107.3846,28.5206,61.1168,7.0349,76.9689,tomato
33.3444,121.1211,154.7801,20.0227,62.3695,6.5328,120.8671,apple
14.2002,49.6233,60.1784,26.7689,58.1275,6.5392,31.5037,grapes
90.7606,23.307,59.3792,16.9149,65.0021,6.7977,87.1382,cherry
79.2604,44.1568,90.2837,16.427,67.6516,7.126,107.8411,cherry
9.7725,80.0724,46.4407,29.7838,44.3441,6.4014,89.2187,grapes
34.0726,57.511,63.0775,30.0107,48.1128,6.6504,84.4973,grapes
32.9635,120.1766,144.7979,16.7994,69.8044,5.3408,81.3344,apple
64.1132,96.8572,80.6437,24.3259,53.0243,5.4974,109.4665,tomato
64.943,56.7418,65.0644,25.4796,59.1573,6.0981,45.5435,grapes
92.8229,50.8357,83.5105,24.9417,60.3641,6.6679,105.2268,tomato
40.8167,29.3987,93.783,20.3559,60.1099,6.6868,80.3291,cherry
104.9626,46.6758,82.9312,22.5367,53.5219,5.8518,87.85,peach
72.2123,46.2436,32.269,20.1021,65.271,6.0459,77.7731,maize
94.2348,45.6302,65.2073,18.5996,85.638,5.449,101.601,potato
126.7375,42.307,95.6123,20.5726,72.2747,5.5228,151.9658,potato
111.8935,36.6158,73.2126,19.9948,64.2737,6.7503,77.2521,cherry
91.3601,35.9761,32.7864,23.7702,69.517,6.7882,127.0805,maize
21.0261,42.2808,58.7188,21.7588,60.038,6.1883,15.4286,grapes
54.3613,59.7759,89.8545,22.7293,78.6426,6.632,107.7265,bell_pepper
71.3885,45.6263,67.3266,15.6454,85.2437,6.0711,111.6269,strawberry
45.1707,8.5,92.1263,15.1964,66.4817,5.2512,93.9707,strawberry
120.8056,44.8444,76.6489,27.1515,77.3381,6.1827,112.7392,bell_pepper
52.7399,43.1604,36.5236,27.0544,80.3306,5.9548,66.4929,cherry
87.8544,56.1818,87.6634,19.5394,42.7995,5.8888,103.0321,peach
8.8922,69.0579,28.3525,20.8467,49.4553,5.9231,111.188,grapes
67.6106,44.5379,86.9473,22.9729,83.1781,6.1965,91.3697,tomato
50.1402,127.0506,147.8789,19.2948,92.2687,5.8996,156.9203,apple
50.3797,27.4393,92.8984,23.3876,70.4448,6.1811,70.4071,cherry
87.3011,50.7011,99.4326,18.8135,78.4337,5.6352,66.5984,peach
111.2182,64.2071,153.162,20.6144,72.1841,5.4666,90.3372,potato
111.0927,30.6207,85.4808,26.6124,68.6575,6.5991,58.6159,tomato
101.2473,80.8505,75.4381,22.5779,73.8203,6.3424,99.6417,tomato
122.618,37.2822,62.1077,19.7794,57.4624,5.4569,118.0668,maize
51.0483,31.1605,61.1504,21.2774,78.6792,6.2614,59.7597,cherry
5.6565,47.2962,54.2066,22.6861,59.7567,5.9682,82.2884,grapes
102.6814,35.4124,74.5911,13.76,80.1056,5.9072,108.5546,potato
86.5158,63.1477,61.7666,27.3974,63.7675,7.1122,0.4041,peach
120.1712,58.2718,38.5267,26.4193,79.9215,7.22,146.2564,maize
55.8183,34.0562,60.3316,21.2685,49.6959,6.3285,56.8537,grapes
104.8795,72.3875,91.7383,23.4614,49.6085,6.4103,66.5616,tomato
102.6467,52.9905,27.8525,20.2292,69.5385,5.8691,98.987,maize
100.5224,39.9387,47.5383,24.8847,61.4363,6.7319,117.2167,maize
43.0496,49.0194,67.0991,22.1,33.5992,7.3256,75.379,grapes
111.4288,72.7925,68.0963,28.8666,90.5013,6.5286,72.7105,tomato
67.3918,54.2058,40.0959,15.8105,75.933,6.4741,74.4609,maize
90.3076,35.3481,66.1051,17.122,71.5777,5.4571,135.443,potato
62.8567,61.4024,93.666,9.4293,88.5629,6.096,98.0203,strawberry
26.6535,20.6773,57.4086,20.7044,49.0131,6.0329,103.4176,grapes
30.3188,117.724,154.2486,14.8781,59.4272,6.3702,151.33,apple
5.3327,52.9611,52.3266,23.4824,47.3951,6.0537,94.9207,grapes
72.638,51.5274,56.8136,14.7597,50.7486,6.7493,64.0793,cherry
114.3093,59.7788,92.6018,18.4943,59.5089,6.6218,108.2403,tomato
96.2205,62.2259,122.8507,15.3901,43.6652,5.9277,132.0112,potato
103.225,52.8224,51.867,26.2855,61.6297,5.8199,118.3046,maize
72.6184,53.8512,53.2926,16.7628,76.154,5.9734,90.9652,strawberry
43.6877,128.0192,161.2813,16.897,60.0242,6.3169,126.3221,apple
52.5662,39.2964,75.0188,16.2036,74.4637,5.8802,70.313,strawberry
3.2003,52.3488,48.2916,26.7798,62.9525,5.9141,41.338,grapes
117.8692,53.4506,130.5062,24.1437,72.4505,6.2294,122.6694,tomato
24.912,52.2434,65.1038,24.1943,51.7297,6.279,80.9192,grapes
52.9131,49.9355,73.012,16.0702,70.7197,6.4568,106.9392,cherry
81.559,17.8054,30.6366,16.3823,67.164,6.7066,70.3071,cherry
16.3787,108.5827,153.1479,17.9328,63.9514,6.3637,96.1016,apple
100.6821,47.5069,80.7175,26.6429,56.0702,6.2517,125.7819,bell_pepper
101.9105,29.8394,84.5688,13.4619,54.6065,6.255,43.2108,cherry
89.2784,39.842,81.7406,20.6505,50.2851,6.0815,70.0122,peach
76.732,37.0048,74.6415,20.0181,70.493,6.0235,44.4387,peach
122.6959,38.1275,64.089,19.6933,57.5502,5.5422,119.33,maize
114.0545,61.4555,59.4491,24.2738,56.9006,6.1922,80.2973,peach
85.3101,28.2944,64.1561,24.152,71.0641,6.869,35.3117,peach
43.4126,52.8234,121.0082,14.0059,74.7854,5.9695,108.1392,potato
75.1945,65.3036,106.581,21.6258,66.2385,5.7304,107.4802,tomato
106.9507,57.0466,51.1242,19.5374,55.225,5.5112,91.3085,peach
73.6261,55.1042,76.9365,24.0706,69.1957,5.0153,115.5842,tomato
30.4595,117.8677,154.1749,14.7718,59.0759,6.2649,155.4041,apple
57.5454,47.8328,57.0221,12.0887,51.1975,7.7079,132.6692,cherry
21.7175,113.7013,141.804,20.8821,64.1336,6.1475,108.9107,apple
113.339,72.5683,43.3169,26.3414,67.4676,6.2018,90.2206,bell_pepper
69.0879,54.9384,43.4977,19.606,63.3398,5.7968,102.6814,maize
66.7518,37.2258,71.5689,18.4848,89.1304,5.171,84.6299,strawberry
41.0668,35.3296,82.9538,17.7118,91.1533,5.2276,95.4186,strawberry
87.3927,60.6788,78.9476,22.7598,82.9056,5.2059,102.4389,bell_pepper
58.2592,38.6696,40.4848,25.3242,68.0341,6.8156,144.3659,maize
98.943,53.3158,131.635,20.3444,68.3678,5.2378,93.3294,potato
83.1995,55.9999,25.8202,22.1244,54.6918,7.1393,134.8024,maize
56.8638,51.3311,55.9587,22.0013,65.4046,6.0495,86.7458,peach
124.577,55.4613,89.2294,36.291,77.4237,5.7229,126.1133,bell_pepper
93.5426,78.4456,89.0548,20.0682,47.9114,5.9688,117.1556,bell_pepper
89.661,64.1794,40.093,27.3621,70.2717,5.7662,69.3182,maize
30.7552,38.2636,106.66,19.8716,67.2943,6.6502,60.7649,strawberry
73.3295,57.2654,20.8241,25.0637,79.5853,6.9911,117.6611,maize
43.2145,102.2244,141.6818,17.913,73.6273,6.8686,80.4836,apple
117.9926,63.1767,38.3804,27.3991,72.9874,5.4786,74.6858,bell_pepper
87.2881,45.5271,79.1734,17.0942,60.6362,6.2897,76.6025,cherry
77.5317,43.2401,64.0784,18.6409,49.4593,6.2882,50.1919,peach
62.6457,48.9986,50.9083,16.4716,55.658,6.4148,85.7719,peach
67.5827,51.7762,91.3459,18.6861,75.0172,5.4794,58.6523,strawberry
99.0098,58.8063,54.8936,20.7232,55.3501,6.6539,95.958,peach
91.9267,42.7784,92.2793,19.4368,62.2947,5.635,133.2595,potato
74.2033,40.0846,53.8264,26.9616,66.8115,6.6837,97.515,maize
67.5106,27.0134,85.481,11.3749,46.496,5.3065,72.9359,strawberry
71.7731,36.969,73.7357,22.7052,53.7027,6.2419,84.2085,peach
91.2615,69.9878,33.2177,24.3239,57.7107,6.2115,104.5273,maize
63.6812,59.1935,69.4185,23.8208,55.506,6.8365,49.7454,peach
73.3178,61.9598,57.1461,25.678,54.9093,6.3944,78.3419,bell_pepper
35.4644,56.5595,51.1264,21.2873,48.5478,6.388,66.0794,grapes
95.3366,43.9761,69.0655,21.499,66.2804,6.0113,116.2637,peach
